0,52
0,211
0,381
0,401
0,568
1,288
1,351
1,720
1,721
2,182
2,648
2,736
3,229
3,407
3,511
3,895
3,923
3,954
4,216
4,796
5,168
5,306
5,312
5,393
5,483
5,493
5,604
5,780
6,884
7,72
7,587
7,645
8,238
8,822
9,68
9,484
9,853
10,227
10,294
11,269
11,671
11,919
12,226
12,452
12,745
13,929
14,286
14,477
15,379
15,496
15,532
15,601
16,421
17,80
17,477
17,961
18,478
18,751
18,811
19,52
19,156
19,371
19,580
19,820
20,579
22,416
22,645
22,835
23,208
23,414
24,284
24,510
24,743
25,863
26,339
27,631
27,827
28,166
28,214
28,239
29,139
29,297
30,298
30,451
31,166
31,206
31,218
31,434
31,472
31,573
31,708
31,926
32,955
33,51
33,105
33,163
33,301
34,310
34,608
34,707
34,768
34,827
34,932
35,558
36,19
36,240
36,484
36,568
37,386
38,330
38,439
39,292
39,683
40,51
40,79
40,877
40,954
41,93
41,440
41,975
42,196
42,761
42,886
43,122
43,199
43,309
44,17
44,407
44,429
44,588
44,911
45,46
45,169
45,400
45,429
45,689
45,843
46,305
46,887
46,927
47,243
47,377
47,742
47,994
48,11
48,521
48,575
48,600
48,740
48,815
48,880
49,104
49,300
49,492
49,509
49,673
49,770
50,61
50,127
50,488
50,604
50,654
51,84
51,227
51,492
51,500
51,783
52,7
52,61
52,151
52,425
52,482
52,949
52,975
53,429
53,806
53,827
54,201
54,978
55,129
55,186
55,658
56,166
56,697
57,164
58,85
58,890
59,19
59,39
59,247
59,480
59,969
60,2
60,938
61,22
61,287
61,512
61,630
62,99
62,331
62,360
62,594
63,288
63,421
63,447
64,52
64,474
64,544
64,724
65,648
65,814
66,109
66,499
66,816
67,426
67,490
67,514
67,660
68,57
68,332
69,572
69,867
70,404
70,581
70,813
71,895
72,999
72,367
72,892
72,926
72,948
73,50
73,692
73,789
74,204
74,219
74,326
74,583
74,686
74,736
75,588
75,812
76,273
77,454
78,206
78,356
78,595
79,43
79,272
79,336
79,353
79,370
79,704
79,919
79,987
81,119
82,28
82,201
82,244
82,778
83,451
83,456
84,106
84,263
84,346
84,617
84,621
85,65
85,833
86,262
86,374
86,423
88,116
88,200
88,491
88,595
88,706
89,18
89,191
89,203
89,420
89,448
90,304
90,350
90,597
91,402
91,720
92,84
92,163
93,73
93,181
93,199
93,284
93,494
93,529
93,759
95,6
95,77
95,840
95,994
96,484
96,710
97,23
97,411
97,560
97,589
97,982
98,34
98,596
100,146
100,157
101,109
101,193
101,348
101,380
101,808
102,513
102,633
102,793
103,250
103,611
104,495
104,556
105,120
105,598
105,617
105,643
105,825
106,905
107,73
107,955
109,584
109,882
110,150
110,368
110,398
110,615
110,733
111,107
111,308
112,201
113,290
113,494
113,521
113,547
113,622
113,985
114,83
114,409
114,524
115,142
115,175
115,520
116,37
116,41
116,246
116,509
116,517
116,949
117,234
117,866
117,883
118,265
118,546
118,691
118,808
118,923
119,218
119,432
119,468
119,864
120,61
120,393
120,669
121,119
121,255
122,188
122,208
122,555
122,984
123,141
123,322
123,434
124,6
124,446
125,241
125,625
125,750
125,968
126,271
126,367
126,486
127,200
127,229
128,5
128,422
129,296
129,445
129,584
129,637
129,675
130,58
130,123
130,623
130,902
131,219
131,652
131,703
132,103
132,650
132,977
133,60
133,249
133,708
133,749
133,761
134,75
134,758
134,885
135,86
136,421
136,613
137,43
137,933
139,306
139,519
139,732
140,132
141,119
141,387
141,650
142,225
142,707
142,880
143,12
143,239
143,491
143,653
143,731
144,175
144,354
144,461
145,9
145,215
145,471
145,973
146,475
146,545
146,654
146,694
146,925
147,557
148,138
148,270
148,876
148,979
149,0
149,723
149,965
149,990
150,202
150,257
150,454
150,770
150,797
150,960
151,162
151,539
151,627
152,68
152,479
152,627
152,760
153,45
153,734
153,746
154,301
154,361
154,486
154,721
155,114
155,992
156,59
156,519
156,696
156,775
156,882
157,110
157,122
157,647
157,744
157,975
159,202
159,443
160,220
160,510
161,7
162,6
162,146
162,214
162,407
162,912
163,180
163,306
163,416
163,792
163,795
163,992
164,208
164,297
164,311
164,396
165,12
165,280
165,435
165,896
166,233
166,865
166,875
167,588
167,661
168,298
169,571
169,580
169,597
170,19
170,240
170,305
170,853
171,364
171,492
172,45
172,347
172,497
173,313
173,910
174,400
174,715
175,310
175,389
175,679
175,809
175,865
176,573
176,822
177,296
177,845
178,39
178,299
179,78
179,259
179,736
179,821
180,12
181,689
181,975
182,50
182,383
182,712
183,46
183,317
183,507
183,700
184,195
185,16
185,535
185,764
186,6
186,232
186,295
186,455
186,663
187,728
187,742
188,160
188,708
189,352
189,357
189,406
189,749
190,34
190,195
190,516
191,888
192,180
192,562
192,878
193,385
193,951
194,458
194,930
195,186
195,887
195,948
196,11
196,21
196,140
196,335
198,283
198,736
199,69
199,752
199,904
201,263
201,708
202,295
203,143
203,331
203,679
203,855
204,393
204,770
205,79
205,178
205,181
205,191
205,507
206,422
206,809
207,333
208,97
208,204
208,320
208,387
208,670
208,836
208,878
209,48
209,523
209,946
210,335
210,958
212,6
212,87
212,98
212,125
212,180
212,281
212,894
213,176
213,449
214,283
215,149
215,196
215,337
215,398
215,581
215,773
215,808
215,969
215,982
216,53
216,928
217,486
217,810
217,836
218,203
218,749
219,312
219,427
219,914
220,167
220,926
220,965
220,987
221,150
221,273
221,984
223,130
223,926
224,78
224,144
224,291
224,801
224,851
224,915
225,779
226,61
226,177
226,225
226,472
226,574
226,729
226,969
227,394
228,432
229,121
229,159
229,292
229,747
229,766
231,109
232,270
232,444
232,529
233,194
233,447
233,824
233,833
234,79
234,297
234,443
234,646
234,721
235,282
235,691
235,932
235,961
236,163
236,539
236,886
236,958
237,235
237,370
237,544
239,310
239,426
240,901
241,361
241,849
241,900
242,131
242,329
242,361
242,418
243,225
243,725
243,741
243,805
243,881
244,195
244,999
244,499
244,599
244,976
245,372
245,489
245,618
245,684
246,23
246,507
247,511
248,596
248,765
249,216
249,351
249,716
250,131
250,564
251,24
251,535
251,568
251,746
251,771
252,53
252,139
252,266
252,369
252,434
252,463
252,469
253,114
253,122
255,522
255,788
256,242
256,338
256,914
256,919
257,524
258,141
258,338
258,473
258,593
258,601
258,754
258,906
259,372
260,506
260,995
261,2
261,451
261,587
261,698
261,754
262,158
262,499
263,519
263,533
264,187
264,461
264,669
265,153
265,197
265,314
266,545
268,44
268,195
268,644
268,819
269,248
269,416
270,204
270,225
270,277
270,858
270,978
271,35
271,426
271,513
271,602
271,857
272,243
272,947
273,145
273,268
273,363
273,459
273,770
274,331
274,384
274,399
274,683
274,756
275,26
275,154
275,823
275,996
276,62
276,221
276,651
276,724
277,187
279,320
280,55
280,457
281,661
281,687
282,25
282,316
282,507
282,588
283,687
284,12
284,720
284,975
285,380
285,633
286,119
286,695
286,866
286,977
287,693
288,174
288,292
288,494
288,701
288,891
289,76
289,287
289,296
289,351
289,475
289,844
290,612
290,684
291,223
291,784
291,956
292,450
292,479
292,627
293,145
293,300
293,422
293,490
293,756
293,887
293,975
294,501
294,742
295,347
295,353
295,899
296,494
296,868
297,988
298,917
298,935
299,682
299,772
300,822
301,64
301,236
301,285
301,449
301,466
301,569
301,759
301,888
302,181
302,404
303,24
303,67
303,130
303,607
303,942
304,780
305,19
305,115
305,854
306,399
306,464
307,142
307,673
308,33
308,74
308,275
308,852
308,888
308,890
309,42
309,127
309,555
309,950
310,98
310,290
310,598
310,616
310,918
311,349
311,426
312,84
312,85
312,375
312,506
312,596
312,780
312,945
312,998
313,488
314,912
315,126
315,303
315,464
315,599
315,674
315,897
315,955
316,313
317,115
317,356
317,907
318,84
318,780
318,813
321,206
321,455
321,772
321,893
321,897
322,715
322,898
322,969
323,225
323,502
323,622
323,631
324,333
324,507
324,803
325,409
325,778
326,399
327,5
327,178
327,255
327,343
327,616
328,141
328,793
329,176
329,271
329,441
329,541
329,566
330,215
330,253
330,485
330,971
331,836
332,18
332,256
332,755
333,251
333,677
333,741
333,926
334,155
334,451
335,236
335,287
335,315
335,924
335,948
336,529
336,533
336,892
337,165
337,539
337,986
338,90
338,912
339,146
339,378
339,902
340,453
340,789
342,844
343,184
343,793
343,922
344,6
344,256
344,324
345,5
346,374
346,879
347,133
347,200
347,259
347,269
348,394
348,412
348,467
348,516
348,891
348,992
349,103
349,115
349,213
349,621
349,732
350,306
350,326
350,395
350,806
351,20
351,202
351,302
351,364
351,839
352,466
353,333
354,144
354,237
354,327
354,387
354,401
354,676
355,246
355,536
355,886
357,210
357,380
358,219
359,101
359,207
359,263
359,615
359,625
359,703
360,23
360,296
360,613
360,630
361,167
361,810
362,668
363,232
363,593
363,775
364,17
364,35
364,77
364,185
364,594
364,658
365,28
365,206
365,254
365,466
365,538
365,744
366,200
366,309
366,391
366,449
367,59
367,431
367,726
368,126
368,189
368,446
368,588
369,403
370,352
370,374
370,654
370,829
371,492
372,235
372,458
372,538
372,612
373,219
373,277
373,637
373,738
373,940
374,32
374,156
374,507
374,721
377,138
377,257
377,270
377,400
377,697
378,832
378,873
379,467
379,506
379,636
379,861
380,4
380,605
380,656
381,114
381,217
381,439
381,826
382,99
382,140
382,267
382,677
382,818
383,56
383,355
383,576
383,869
384,64
384,329
384,473
384,500
384,616
384,944
384,962
385,74
385,371
385,570
385,587
385,777
386,797
387,13
387,276
387,578
387,692
388,118
388,792
389,71
389,287
389,760
389,896
390,335
390,850
391,710
391,936
392,65
392,232
392,404
392,643
392,831
392,901
392,959
393,273
393,764
394,43
394,386
395,758
395,811
396,839
397,434
398,782
399,15
399,725
399,751
400,240
400,312
400,495
401,217
401,350
401,412
401,966
401,991
402,103
402,162
402,259
402,307
403,21
403,35
403,287
403,674
404,578
405,32
405,47
405,155
405,214
405,876
406,150
406,205
406,360
406,608
406,640
406,958
407,53
408,201
408,213
408,336
408,424
409,90
409,235
409,459
410,118
410,772
410,808
410,944
411,543
412,0
412,662
413,577
413,673
415,302
415,377
415,759
416,114
416,334
416,406
416,446
416,846
416,934
416,954
417,18
417,761
418,444
418,485
418,673
418,870
418,893
419,180
419,368
419,418
419,468
419,791
420,767
421,115
421,550
421,741
422,179
422,916
423,23
423,90
423,154
423,182
423,342
423,731
424,140
425,361
426,71
426,161
426,742
426,743
427,184
427,638
427,983
428,107
428,829
428,972
429,92
429,347
429,474
429,509
429,648
429,649
429,727
430,656
430,800
431,69
431,147
431,685
432,339
432,597
432,616
432,839
433,319
434,122
434,293
434,404
435,629
435,929
436,368
436,444
436,532
436,741
437,278
437,819
438,975
439,120
439,143
439,836
439,854
439,898
440,103
440,304
441,208
441,521
442,44
442,298
442,621
442,680
443,62
443,75
443,109
443,350
443,585
443,603
443,714
444,231
444,300
445,12
445,920
446,197
446,314
446,689
447,504
447,834
448,662
449,176
449,778
450,411
450,755
450,897
450,909
451,191
451,632
451,772
452,461
452,470
452,824
452,833
452,967
453,697
454,297
454,877
455,137
455,203
455,566
456,78
456,94
457,0
458,106
458,286
458,803
459,492
459,532
459,595
460,344
460,661
460,997
461,23
461,35
461,140
461,325
462,270
462,643
462,652
462,883
463,180
463,260
464,252
464,496
464,935
465,138
465,353
465,372
466,257
466,512
466,666
467,137
468,308
468,352
468,561
468,833
468,943
469,64
469,335
469,418
469,495
470,190
470,427
470,459
470,724
470,782
471,328
471,485
471,545
471,825
472,143
472,692
473,655
474,76
474,170
475,316
475,890
475,922
476,368
476,556
477,873
478,453
478,547
479,24
479,587
479,652
480,326
482,132
482,162
482,187
482,375
482,381
482,807
483,249
483,469
483,514
483,738
484,564
484,623
485,422
485,672
486,297
487,173
487,386
487,486
488,159
488,297
489,5
490,82
490,170
490,292
490,911
491,205
491,603
491,636
491,718
493,44
493,497
493,661
494,429
495,235
495,353
495,611
495,967
496,20
496,819
497,85
497,89
498,192
498,951
498,987
499,329
500,157
500,953
501,900
502,503
503,131
503,667
503,995
504,267
504,492
504,751
504,755
504,802
505,788
505,941
506,108
506,967
507,203
507,366
507,560
507,814
507,852
508,3
508,7
508,289
508,335
508,737
509,496
509,790
509,814
510,31
510,712
511,262
511,819
511,868
511,872
512,248
512,253
512,272
513,571
513,739
513,887
514,335
514,663
515,51
515,139
515,157
516,211
516,293
516,406
516,625
517,416
517,437
518,92
518,479
518,775
518,910
519,227
519,843
519,959
520,302
520,329
520,750
520,956
521,752
521,780
523,547
523,655
523,903
523,995
524,522
524,770
525,150
525,597
526,710
526,724
527,392
527,455
527,586
527,723
527,984
528,50
528,128
528,516
528,745
529,508
529,987
530,22
530,999
530,537
530,612
530,689
531,550
531,589
531,917
532,472
532,517
532,706
533,230
533,380
533,402
533,472
533,501
534,39
534,721
534,930
535,28
535,745
536,183
536,556
536,631
536,634
537,393
